title	score	num_comm	created	content
"2020 Sveriges Riksbank Prize in Economic Sciences in Memory of Alfred Nobel Discussion Thread: Awarded jointly to Paul R. Milgrom and Robert B. Wilson ""for improvements to auction theory and inventions of new auction formats."""	34	9	2020-10-12 18:37:49	"The Sveriges Riksbank Prize in Economic Sciences in Memory of Alfred Nobel 2020 was awarded jointly to [Paul R. Milgrom](https://en.wikipedia.org/wiki/Paul_Milgrom) and [Robert B. Wilson](https://en.wikipedia.org/wiki/Robert_B._Wilson) **""for improvements to auction theory and inventions of new auction formats.""**

* [Official Press Release](https://www.nobelprize.org/prizes/economic-sciences/2020/press-release/)
* [Scientific Explanation of the Award](https://www.nobelprize.org/prizes/economic-sciences/2020/advanced-information/)
* [Video of the Prize Announcement](https://youtu.be/XIl-OBg1jmg)

>This year’s Laureates, Paul Milgrom and Robert Wilson, have studied how auctions work. They have also used their insights to design new auction formats for goods and services that are difficult to sell in a traditional way, such as radio frequencies. Their discoveries have benefitted sellers, buyers and taxpayers around the world."
Study Finds ‘Missing Link’ in the Evolutionary History of Carbon-Fixing Protein Rubisco	36	0	2020-10-08 09:01:44	
Model Shows How COVID-19 Could Lead to Runaway Inflammation	36	6	2020-10-06 20:49:16	
Mindful meditation can help subjects learn and improve the ability to mind-control brain computer interfaces (BCIs).	33	3	2020-09-24 13:34:57	
SARS-CoV-2 during pregnancy was not associated with complications in neonates: Almost two out of three pregnant women who tested positive for SARS-CoV-2 were asymptomatic and the researchers found no higher prevalence of complications during delivery or of ill-health in the neonates	35	1	2020-09-23 22:42:25	
Office workers in China are more likely to order food delivery than go out for lunch when the air is bad outside. This in turn increases plastic waste from food packaging.	41	8	2020-10-21 08:04:12	
New findings suggest, rather than a new species replacing a previous one, climate change actually played a sizable role in the disappearance of our earliest human relatives.	36	1	2020-10-16 00:37:22	
Cells Sacrifice Themselves to Boost Immune Response to Viruses: New research describes how different cells in the immune system work together, communicate, and – in the case of cells called neutrophils – bring about their own death to help fight off infections	34	2	2020-10-07 15:02:36	
Differences in carbon emissions reduction between countries pursuing renewable electricity versus nuclear power: We find that larger-scale national nuclear attachments do not tend to associate with significantly lower carbon emissions while renewables do.	30	13	2020-10-06 03:08:38	
"Using an fMRI, scientists scanned people's brains as they watched an episode of the TV show ""Sherlock"". They found our brains can successfully predict others' actions up to about 13 seconds into the future, on average."	36	9	2020-10-02 02:05:37	
Ocean Heat Waves Are Directly Linked to Climate Change - The “blob” of hotter ocean water that killed sea lions and other marine life in 2014 and 2015 may become permanent.	32	0	2020-09-25 17:06:02	
Deep-Sea Misconceptions Cause Underestimation of Seabed-Mining Impacts	34	2	2020-09-25 04:39:09	
Diabolical Ironclad Beetle's 'armor' gives clues to tougher planes	37	1	2020-10-21 20:53:10	
New Record For The Shortest Time Span Measured: Zeptoseconds	34	9	2020-10-18 20:13:30	
Researchers have investigated ancient leather balls discovered in the graves of horse riders in northwest China. They are 3,000 years old, making them the oldest balls in Eurasia. The find suggests amongst others that the mounted warriors of Central Asia played ball games to keep themselves fit.	34	3	2020-10-12 21:34:33	
Soil lifespans and how they can be extended by land use and management change.	33	1	2020-10-08 05:17:51	
The Immunology of Multisystem Inflammatory Syndrome in Children with COVID-19	36	3	2020-09-28 06:29:13	
Reopening K-12 Schools During the COVID-19 Pandemic: Prioritizing Health, Equity, and Communities. Consensus study report from the National Academies of Sciences, Engineering, and Medicine	31	5	2020-09-27 15:30:29	
‘Don’t Tell Me What to Do’: Resistance to Climate Change Messages Suggesting Behavior Changes	33	6	2020-09-27 00:45:55	
Seismic sound waves crossing the deep ocean could be a new thermometer	37	0	2020-09-26 17:27:42	
Experimental Schizophrenia Drug Could Reduce Long Neglected Symptoms	34	6	2020-10-16 01:59:03	
Research Highlights: Antigen-Specific Adaptive Immunity to Mild Covid-19 Infection and Correlations with Age and the Severity of the Disease	30	1	2020-10-07 06:36:46	
Successful culture of permafrost bacteria, already showing antibiotic resistance genes	32	3	2020-10-09 13:36:43	
A SWATH-MS analysis of Myalgic Encephalomyelitis/Chronic Fatigue Syndrome reveals mitochondrial dysfunction - An article suggesting that mitochondrial dysfunction could be a mechanism behind the pervasive, unexplained fatigue in ME/CFS	30	11	2020-09-25 20:48:59	
The manipulation of online images. The study was driven by the increased prevalence of fake news and how social media platforms and news organisations are struggling to identify and combat visual mis/disinformation presented to their audiences.	36	9	2020-10-21 20:03:06	
The Moon's ancient magnetic field helped protect the young Earth	33	1	2020-10-20 09:20:17	
Study of 256 couples finds that men prefer risky behaviors more than their partners do, and relationship length was associated with a decline in women’s preference for their partner’s risk-taking.	31	9	2020-10-19 02:03:39	
"Genes That ""Jump"" May Rewire Neuronal Function in the Brain, new study suggests."	26	1	2020-10-16 21:07:46	
Room-temperature superconductivity in a carbonaceous sulfur hydride	31	9	2020-10-14 21:17:31	
Multiple regression analyses on global datasets finds renewables significantly more effective than nuclear at reducing CO2 emissions. The two competing technologies crowd each other out	29	28	2020-10-05 20:32:42	
Primate brain size does not predict their intelligence: systematic investigation of the cognitive abilities of lemurs, which have relatively small brains compared to other primates, revealed that cognitive abilities of lemurs hardly differ from those of monkeys and great apes	32	7	2020-10-01 07:30:05	
Serum levels of vitamin C and vitamin D in a cohort of critically ill COVID-19 patients of a north American community hospital intensive care unit in may 2020. A pilot study	28	7	2020-09-24 20:03:11	
People From Japan May Be Less Prone Than Americans To Some Of The Harmful Health-Related Effects Of Negative Emotions	29	7	2020-10-21 20:17:37	
Third of newborns with Covid infected before or during birth – study | World news	32	0	2020-10-16 01:28:12	
While the ongoing Corona pandemic continues to threaten millions of lives around the world, the first half of 2020 saw an unprecedented decline in CO2 emissions – larger than during the financial crisis of 2008, the oil crisis of 1979, or even World War II.	30	2	2020-10-15 14:10:05	
An innovative method to tune lasers toward infrared wavelengths. Researchers have discovered a cost-effective way to tune the spectrum of a laser to the infrared, a band of great interest for many laser applications.	28	1	2020-10-14 20:18:12	
Gender, face mask perceptions, and face mask wearing: Men and women have similar self-reported frequencies of face mask wearing but differing face mask perceptions during the COVID-19 pandemic	30	9	2020-10-08 21:24:12	
Study provides an example of microevolutionary changes in the internal anatomy of the human body: Analysis of the literature showed that the presence of the median artery has been significantly increasing over time, from approximately 10% in people born in the mid‐1880s to approximately 35% nowadays	28	0	2020-10-08 17:11:10	
Women More Likely to Embrace Behaviors Aimed at Preventing the Spread of COVID-19	30	13	2020-10-06 01:53:34	
New study finds significant association between traumatic brain injury and problem gambling in youth	30	1	2020-10-03 20:20:47	
Psychotherapy is moving online during COVID-19: The number of patients treated on average per week in personal contact decreased and remote psychotherapies increased with more patients being treated via the internet than via telephone during the COVID-19 situation.	27	5	2020-09-30 16:00:39	
The cancer microenvironment is sticky due to the presence of sialylated proteins in cancer-secreted ECM. Helical microparticles manoeuvred through a tumour model can localize in the vicinity of cancer cells providing a new strategy for targeting malignant cells.	29	0	2020-09-23 18:11:03	
Genome sequencing shows northern and southern climate barriers to the spread of Africanized bees	31	1	2020-10-21 21:54:07	
Despite more of the population staying at home as government policies on COVID-19 become stricter, a study has found that a person’s personality influences how likely they are to stay at home during the pandemic - and cannot be entirely overridden.	31	14	2020-10-19 00:42:14	
"""Super antigens"" tied to mysterious COVID-19 syndrome in children. A serious pediatric illness has been linked to a similar condition in adults. Coronavirus inhabiting the gut could be the cause—and it may explain long-hauler symptoms too."	25	2	2020-10-18 01:04:18	
A new study finds evidence and warns of the threats of a replication crisis in Empirical Computer Science	30	9	2020-10-15 11:27:44	
An Exploration of the Involuntary Celibate (Incel) Subculture Online - Roberta Liggett O’Malley, Karen Holt, Thomas J. Holt, 2020	27	6	2020-09-24 22:29:19	
A Concept of a Compact and Inexpensive Device for Controlling Weeds with Laser Beams	42	14	2020-10-22 06:59:30	
Microbiologists discover a novel antiviral strategy for treatment of COVID-19 using existing metallodrugs.	25	0	2020-10-15 21:10:47	
Cells coated with 'bioinvisible' alginate could be transplanted as a treatment for type 1 diabetes, avoiding detection by immune cells.	27	1	2020-10-15 19:36:28	
Heavy metal hits the top - A new result by the CMS collaboration accepted by the journal Physical Review Letters demonstrates for the first time that top quarks are produced in nucleus-nucleus collisions	29	3	2020-10-10 23:08:57	
Researchers develop method to create colloidal diamonds. The discovery could open the door to highly efficient optical circuits leading to advances in optical computers and lasers, light filters that are more reliable and cheaper to produce than ever before, and much more.	28	4	2020-09-24 20:31:10	
Subtle seizures often go unrecognized for years prior to diagnosis, with serious consequences	23	12	2020-10-21 01:51:23	
Remote control of blood sugar: Electromagnetic fields treat diabetes in animal models | Carver College of Medicine	25	1	2020-10-17 01:40:38	
Severe morning sickness increases the risk of depression both during and after pregnancy, new research has found: Far more serious than 'normal' morning sickness, it is one of the most common reasons for hospitalisation during pregnancy and can continue right up until birth	27	1	2020-10-15 10:38:58	
Dog and human brains process faces differently	24	13	2020-10-06 19:54:13	
Pregnancy Loss: A possible link between olfaction and miscarriage	26	1	2020-09-30 21:21:29	
Prelabour caesarean section and neurodevelopmental outcome at 4 and 12 months of age: an observational study | BMC Pregnancy and Childbirth	24	4	2020-09-28 00:17:31	
Partial-Body Cryotherapy Acutely Augments Resting Metabolism in Obese Women	24	7	2020-09-26 07:36:26	
How machine learning can help to future-proof clinical trials in the era of COVID-19	27	1	2020-09-25 17:31:25	
US donors are inclined to give less generously to charities in developing countries when they believe those funds will help people with darker skin. Donors who harbored more implicit bias against darker skin were less likely to give more than $10 to the charity than those who were less prejudiced.	26	9	2020-10-20 18:29:41	
Studying bacterial biofilms, EPFL scientists have discovered that mechanical forces within them are sufficient to deform the soft material they grow on, e.g. biological tissues, suggesting a “mechanical” mode of bacterial infection.	27	0	2020-10-12 09:41:34	
As the OSIRIS-REx mission inches closer to its goal of collecting a sample from asteroid Bennu, it has been feeding scientists a wealth of data that has helped them retrace the origins of the building blocks of life in the universe.	23	1	2020-10-09 01:54:48	
Nationwide suicides due to alcohol withdrawal symptoms during COVID-19 pandemic.	26	5	2020-10-06 09:55:48	
An analysis of data from Sweden’s entire population found that people with attention deficit hyperactivity disorder (ADHD) who also had the highest risk of credit default were three to four times more likely to commit suicide than those with only one of these two risk factors	23	2	2020-10-03 00:06:47	
A neighborhood’s overall socioeconomic status, including income and education-level, may influence its residents’ risk of chronic kidney disease. An estimated 37 million -- 15% — of U.S. adults are estimated to suffer from chronic kidney disease, and nine out of 10 of those cases go undiagnosed.	26	6	2020-10-02 18:11:11	
Researchers report a software platform that uses natural language processing to translate the organic chemistry literature directly into editable code, which in turn can be compiled to drive automated synthesis of the compound in the laboratory.	24	1	2020-10-02 13:07:01	
Stroke patients who get professional rehabilitation training in their homes through live video consultations may recover their motor skills better than those who do their rehab in person with a therapist at an outpatient rehabilitation facility, according to a study.	24	0	2020-10-01 21:43:27	
Notable similarities between monkeys, apes, and humans indicate that nonadjacent dependency processing, a crucial cognitive facilitator of language, is an ancestral trait that evolved at least 40 million years before language itself	44	1	2020-10-22 06:13:49	
Neandertal babies had stocky chests like their parents	24	3	2020-10-11 22:41:05	
Researchers have shed new insights into recent debates regarding the evolution of the band structure with temperature in topological insulators, which exhibit unusual quantum phenomena and are envisioned to be crucial in next-generation electronics, spintronics, and quantum computers.	24	0	2020-10-02 21:18:19	
160 genes linked to brain shrinkage in study of 45,000 adults - UT Health San Antonio	22	2	2020-09-26 13:01:55	
Some Severe COVID-19 Cases Linked to Genetic Mutations or Antibodies that Attack the Body	26	1	2020-09-26 12:35:58	
"Analysis of 10 ""brain-boosting"" supplements found evidence of prescription drugs that are illegal in the US, but used in other countries. Dosages are ""in the realm"" of what a doctor might prescribe and some include more than one drug, raising questions about drug-drug interactions and safety."	25	8	2020-09-24 01:06:50	
Stark racial bias revealed in police killings of older, mentally ill, unarmed Black men	26	8	2020-10-06 01:54:33	
Gravitational Test beyond the First Post-Newtonian Order with the Shadow of the M87 Black Hole	23	0	2020-10-04 18:35:30	
A “Global Safety Net” to reverse biodiversity loss and stabilize Earth’s climate	23	1	2020-09-30 21:43:32	
Researchers have found a snake uses its enlarged posterior maxillary teeth to cut open the abdomen of a large poisonous toad, then inserts its entire head and pull out the organs one by one, while the prey is still alive	22	10	2020-09-29 17:00:38	
The protein MR1 plays an important role in controlling the threat of bacteria, but where, and how, it recognises the threat could contribute to new immune-boosting treatments.	23	1	2020-09-28 03:58:28	
A new species of small pterosaur - similar in size to a turkey - has been discovered, which is unlike any other pterosaur seen before due to its long slender toothless beak.	22	2	2020-10-15 20:38:56	
Gluten consumption may contribute to worldwide obesity prevalence: study	21	10	2020-10-09 18:17:03	
Generation of megatesla magnetic fields by intense-laser-driven microtube implosions | Scientific Reports	23	4	2020-10-06 22:18:10	
Chandra Spots Possible Extragalactic Planet in Messier 51	23	0	2020-10-02 18:52:23	
Researchers at EPFL have successfully overcome a limiting problem with stabilizing the best-performing formulation of metal-halide perovskite films, a key player in a range of applications, including solar cells.	20	1	2020-10-02 16:33:31	
Someday, even wet forests could burn due to climate change - While today's fires are exacerbated by dry conditions, researchers found that forest fires, during Oceanic Anoxic Event 2 (OAE2) in the Cretaceous period, increased even in wet regions due to changes in global climate.	23	2	2020-10-01 23:23:30	
Study of safety and immunogenicity of Moderna's SARS-CoV-2 mRNA-1273 vaccine in older adults showed that adverse events associated with the mRNA-1273 vaccine were mainly mild or moderate; the 100-μg dose induced higher binding- and neutralizing-antibody titers than the 25-μg dose.	20	2	2020-10-01 18:12:05	
AI learns to trace neuronal pathways - Cold Spring Harbor Laboratory (CSHL) scientists have taught computers to recognize a neuron in microscope images of the brain more efficiently than any previous approach	23	0	2020-09-30 13:46:00	
Understanding the effect of aging on the genome: EPFL scientists have measured the molecular footprint that aging leaves on various mouse and human tissues. Using the data, they have identified likely regulators of this central process.	22	0	2020-09-30 12:21:10	
A therapeutic non-self-reactive SARS-CoV-2 antibody protects from lung pathology in a COVID-19 hamster model	22	2	2020-09-25 02:42:26	
"new research about relation between depression and social media use: ""Depression alters the circadian pattern of online activity"""	21	1	2020-10-20 19:24:22	
Microplastic release from the degradation of polypropylene feeding bottles during infant formula preparation	22	8	2020-10-19 21:19:43	
Young adults face higher risk of severe disease from infections than school-age children: New research suggests children aged 5-14 years are most resilient to infectious diseases, and immune aging may start in young adults, with implications for drug and vaccine design	23	1	2020-10-19 19:31:15	
Zeptosecond birth time delay in molecular photoionization	21	0	2020-10-16 23:47:01	
Visual Attention Patterns Differ in Dog vs. Cat Interactions With Children With Typical Development or Autism Spectrum Disorders	22	9	2020-10-07 15:49:36	
The COVID-19 basic reproduction ratio (R0) in large urban jails is of a higher magnitude than R0 for other congregate settings, like the Diamond Princess. If more people are not released from jails, COVID-19 outbreaks in correctional facilities will continue (and drive community-level outbreaks).	20	8	2020-10-06 23:10:26	
The testimony of trees: how volcanic eruptions shaped 2000 years of world history	20	1	2020-10-02 12:18:49	
Researchers have long sought materials in which light behaves the way electrons do in semiconductors. A Nature paper reports that a workable approach for growing such materials in bulk is at hand and could lead to advances in computing.	19	0	2020-09-28 20:39:01	
"Effects of Time-Restricted Eating on Weight Loss and Other Metabolic Parameters in Women and Men With Overweight and Obesity | ""did not confer weight loss or cardiometabolic benefits"""	22	34	2020-09-28 19:56:01	
Safety and efficacy of COVID‐19 convalescent plasma in severe pulmonary disease: A report of 17 patients	19	4	2020-10-20 05:05:38	
Certain pre-existing conditions may double, triple mortality risk for COVID-19. Study of COVID-19 patients confirmed that cardiovascular disease, hypertension, diabetes, congestive heart failure, chronic kidney disease, stroke, and cancer can increase a patient’s risk of dying from the virus.	22	8	2020-10-17 01:57:58	
All that glitters is litter; Ecological impacts of conventional versus biodegradable glitter in a freshwater habitat	19	0	2020-10-15 21:00:08	
Ending hunger: Science must stop neglecting smallholder farmers; Policymakers urgently need ideas on ways to end hunger. But a global review of the literature finds that most researchers have had the wrong priorities.	21	1	2020-10-12 20:16:47	
First Fossil Feather Ever Found Belonged to Archaeopteryx	20	2	2020-09-30 22:38:36	
COVID-19: A survey of genetic variants suggests that non-genetic factors maybe the cause of disproportionately high incidence and mortality	21	1	2020-09-25 01:53:59	
Hot-button words trigger conservatives and liberals differently	16	1	2020-10-20 21:25:27	
Women are more likely than men to say they have a best friend	19	16	2020-10-20 18:28:03	
Declining human pressure and opportunities for rewilding in the steppes of Eurasia	18	0	2020-10-18 12:02:58	
NR Can Enhance T Cell Antitumor Immunity by Restoring Mitochondrial Function in Animal Models	18	1	2020-10-16 05:26:55	
Using computer modeling, biomedical engineers find three factors that contribute to COVID-19 causing “silent hypoxia” in patients, a condition where oxygen levels in the body are abnormally low.	19	1	2020-10-16 00:21:49	
Past Extinctions of Homo Species Coincided with Increased Vulnerability to Climatic Change	18	0	2020-10-15 22:03:22	
Hawking Points in the Cosmic Microwave Background - a challenge to the concept of Inflation | Mathematical Institute	18	12	2020-10-14 11:16:54	
The thick skin bias in judgments about people in poverty	19	0	2020-10-14 02:36:21	
The Queen Bee phenomenon in Academia 15 years after: Does it still exist, and if so, why?	19	2	2020-10-06 07:15:10	
World-changing events such as climate change, the COVID-19 pandemic, and street protests in cities around the globe may be making many entrepreneurs averse to launching long-term enterprises. The stronger the perception is that an LMC is close, the more risk-averse entrepreneurs may become.	20	5	2020-10-02 11:31:56	
Ticking Toward a Nuclear Clock - The high-precision measurement of a nuclear transition of a thorium isotope is a key step towards the development of a nuclear optical clock	20	0	2020-09-30 19:12:29	
SARS-CoV-2 hamster models	19	1	2020-09-27 09:20:32	
Research on a group of Norwegian patients justifies running automated online therapy during insomnia	20	0	2020-09-23 14:36:55	
Octopus-inspired sucker transfers thin, delicate tissue grafts and biosensors	19	0	2020-10-19 09:51:42	
Effects of Aging and Lifelong Aerobic Exercise on Basal and Exercise-Induced Inflammation in Women	19	2	2020-10-18 21:53:24	
Bacterial toxin with healing effect: Research team uncovers that a toxic substance found in Staphylococcus aureus stimulates tissue regeneration	19	4	2020-10-14 21:42:58	
Close Examination of Frictional Wear on an Atomic Scale	16	0	2020-10-13 15:50:26	
If countries want to lower emissions as substantially, and cost-effectively as possible, they should prioritize support for renewables, rather than nuclear power. Countries around the world with larger scale national nuclear attachments do not tend to show significantly lower carbon emissions	19	15	2020-10-13 14:49:47	
Real-time audio and visual display of the Coronavirus genome. Sound is used to display the function of the RNA genome. A synchronised animated display shows translation and transcription. The start and end of genes, untranslated regions and metadata regarding regulatory regions can be distinguished.	19	4	2020-10-10 10:37:23	
How do you predict unprecedented events? Researchers combined avalanche physics with ecosystem data to create a computational method for predicting extreme ecological events.	18	1	2020-10-10 01:53:58	
How Focusing on Individual Achievement Favors the Upper Class	14	9	2020-10-07 11:48:40	
Researchers argue that fine-tuning is a clear feature of biological systems and it is even more extreme in biological systems than in inorganic ones. Biology is inherently more complicated than the large-scale universe and so fine-tuning is even more a feature	20	7	2020-10-06 19:28:06	
Researchers have found an inexpensive way to fabricate tiny energy storage devices that can effectively power flexible and wearable skin sensors along with other electronic devices, paving the way towards remote medical monitoring & diagnoses and wearable devices.	19	1	2020-10-06 19:27:22	
Trapped-ion quantum computer sets new mark for quantum volume	19	0	2020-10-02 12:57:40	
Wasps Use Social Eavesdropping to Learn about Individual Rivals	19	1	2020-10-01 13:05:58	
Long-term exposure to “low-dose” bisphenol A decreases mitochondrial DNA copy number, and accelerates telomere shortening in human CD8 + T cells	19	2	2020-09-30 13:44:34	
A study of comet motions indicates that the Solar System has a second alignment plane. This has important implications for models of how comets originally formed in the Solar System.	20	4	2020-09-29 19:20:59	
Strong activation of anti-bacterial T cells linked to severe COVID-19: A type of anti-bacterial T cells, so-called MAIT cells, are strongly activated in people with moderate to severe COVID-19 disease, according to a study	18	2	2020-09-29 10:30:27	
Martian biolith: A bioinspired regolith composite for closed-loop extraterrestrial manufacturing	20	3	2020-09-28 07:36:08	
The United States’ Trade Adjustment Assistance (TAA) program helps individual workers who have lost their jobs due to trade competition. Counties with large numbers of successful TAA petitions are less likely to become protectionist and more likely to elect Democratic candidates.	19	0	2020-09-26 08:10:09	
Alpha-Ketoglutarate, an Endogenous Metabolite, Extends Lifespan and Compresses Morbidity in Aging Mice	18	5	2020-09-24 16:53:42	
A group of drugs used to treat HIV and hepatitis B could be repurposed to prevent type 2 diabetes, a new study suggests. Researchers found that patients taking the drugs had a 33% lower risk of developing diabetes.	17	1	2020-09-23 19:44:45	
Maximal Exercise Capacity is Inversely Related to Hospitalization Secondary to Coronavirus Disease 2019	21	9	2020-10-21 18:24:19	
Three-dimensional electron-hole superfluidity in a superlattice close to room temperature	19	7	2020-10-21 16:35:38	
Two Studies Show COVID-19 Antibodies Persist for Months	17	3	2020-10-20 17:52:38	
Solving the Problem of Slippery Train Tracks Due to Fallen Leaves	17	9	2020-10-20 15:47:37	
If you get on with your boss you’re more likely to lie for them – new research	16	10	2020-10-18 13:44:56	
Claw-in-the-door: pigeons, like humans, display the foot-in-the-door effect	18	1	2020-10-16 17:17:19	
Biodiversity intervention enhances immune regulation and health-associated commensal microbiota among daycare children. Intervention daycares received segments of forest floor, sod, planters for growing annuals, and peat blocks for climbing and digging.	17	1	2020-10-15 09:08:43	
Reduced prevalence of SARS-CoV-2 infection in ABO blood group O	17	4	2020-10-15 00:02:34	
Accelerated Global Warming	16	5	2020-10-14 20:20:45	
A strong no-go theorem on the Wigner’s friend paradox | Nature Physics	17	10	2020-10-07 19:47:51	
Frequent neurologic manifestations and encephalopathy‐associated morbidity in Covid‐19 patients	17	0	2020-10-07 17:06:12	
The cGAS–STING signalling pathway, which has a key role in antiviral immune responses in mammals, is found to have originated as an immune-defence system that protects bacteria against viral infection	16	0	2020-10-04 11:22:56	
When painting reveals increases in social trust: By applying face-processing software to two groups of portraits, scientists reveal increase in facial displays of trustworthiness in European painting between the 14th and 21st centuries, which closely follows rising living standards over the period	19	1	2020-10-02 12:27:04	
Providing decent living with minimum energy: A global scenario	19	6	2020-10-01 05:19:04	
New Scientific Papers Predict Historic Results for Commonwealth Fusion Systems’ Approach to Commercial Fusion Energy	16	7	2020-09-30 02:50:09	
Marine sponges inspire the next generation of skyscrapers and bridges	15	2	2020-09-27 17:42:14	
Sicker people who live in neighborhoods with high police stop‐and‐frisk rates report less frequent use of the hospital emergency department (ED), while ED utilization among healthier people is unrelated to their residential exposure to frisking.	17	3	2020-09-26 02:11:07	
Curcumine derivative destroys amyloid fibers responsible for type 2 diabetes	18	1	2020-09-24 21:53:27	
Deep-neural-network solution of the electronic Schrödinger equation	15	6	2020-09-23 22:08:08	
Microplastics in take-out food containers	18	8	2020-10-20 00:10:41	
Scientists find that seismic ripples in the surface of the sun, dubbed sunquakes, are associated with solar flares. The researchers hope the discovery will lead to accurate predictions of the timing and intensity of future solar flares.	16	2	2020-10-19 21:19:40	
The spin of the supermassive black hole in the Milky Way	15	6	2020-10-16 14:39:49	
Longitudinal research suggests social support can promote physical activity by attenuating pain	16	1	2020-10-16 01:22:14	
New evidence for ball games in Eurasia from ca. 3000-year-old Yanghai tombs in the Turfan depression of Northwest China	16	0	2020-10-15 22:15:51	
New blood test predicts which COVID-19 patients will develop severe infection	16	7	2020-10-14 19:14:35	
Anticipating and Identifying Collateral Damage in Genome Editing	14	2	2020-10-13 05:34:06	
New study finds that spouses' faces do not become any more similar with the passage of time	15	22	2020-10-12 14:12:46	
Fighting intestinal infections with the body's own endocannabinoids: Native chemicals similar to those found in cannabis can inhibit bacterial virulence, UTSW-led study suggests	15	1	2020-10-08 09:16:47	
Researchers develop a light-stimuli-responsive and stretchable conducting polymer hydrogel (CPH) than can serve as an implant of the serious peripheral nerve injury in vivo, especially in the case that the length of the missing nerve exceeds 10 mm.	16	0	2020-10-07 22:23:26	
SARS-CoV-2 transmission via speech-generated respiratory droplets - ScienceDirect	16	1	2020-10-03 19:57:36	
Maximizing the value of forest restoration for tropical mammals by detecting three-dimensional habitat associations	17	0	2020-09-30 11:41:07	
Global wildfires at the K/Pg extinction event have now been cast into doubt as new evidence indicates previously thought burn material is in fact organic matter ejected into the atmosphere, where it circulated the globe within a few hours.	17	1	2020-09-30 05:30:34	
Study on COVID-19 Infection Fatality Ratios finds that the infection fatality ratio of persons between the ages of 12 and 40 is 0.01%.	15	10	2020-09-29 22:52:20	
Mechanically robust lattices inspired by deep-sea glass sponges	16	2	2020-09-25 23:06:28	
Tetrahedra may explain water's uniqueness	17	0	2020-10-19 11:24:57	
Global priority areas for ecosystem restoration	13	2	2020-10-18 10:00:17	
A DNA-origami nuclear pore mimic reveals nuclear entry mechanisms of HIV-1 capsid: ssDNA fashioned to imitate structural constraints of NPC provides insight into recent unprecedented finding that HIV-1 core could be uncoating within the host nucleus.	15	1	2020-10-15 03:49:16	
New research from Penn State’s Behavioral Endocrinology and Evolution Lab provides evidence that pubertal timing is associated with psychosexuality in men and women. The findings have been published in the journal Psychoneuroendocrinology.	16	5	2020-10-14 23:32:48	
Pioneering analysis of 200 million-year-old teeth belonging to the earliest mammals suggests they functioned like their cold-blooded counterparts - reptiles, leading less active but much longer lives.	16	0	2020-10-12 21:29:30	
Plasma Exchange 'Encouraging' as Novel Alzheimer's Treatment	14	2	2020-10-09 19:53:51	
OSIRIS-REx Unlocks More Secrets from Asteroid Bennu - Carbon-bearing material (including organic compounds) are widespread on Bennu’s surface and present at site Nightingale. This organic matter may contain carbon in a form often found in biology or in compounds associated with biology.	15	0	2020-10-09 01:02:33	
A new study described a new potter wasp species found nesting inside active nests of a termite species. Before this study, potter wasps were found only inside decaying termite nests, that is, without the termite colony,	15	1	2020-10-06 17:15:38	
Novel nuclear reactions observed in bremsstrahlung-irradiated deuterated metals	15	0	2020-10-02 21:04:05	
Converging Evidence of a Cause-and-Effect Relationship between exposure to nature and human psychological and physical health	14	1	2020-09-29 18:19:42	
Mothers are more likely to suffer health limitations after a son is incarcerated. A time-distributed fixed effects analysis indicates that the effect on maternal health may persist or even grow over time.	16	1	2020-09-29 18:19:39	
The Oceans Appear to Be Stabilizing. Here's Why it's Very Bad News | A more stably stratified ocean potentially favors more intense, destructive hurricanes	14	7	2020-09-29 17:03:14	
Glycyrrhizin, the active chemical in liquorice, could potentially be alternative drug for the treatment of COVID-19 infection and the associated respiratory syndrome.	14	22	2020-09-25 22:38:11	
Deepsea biodiversity hotspots are likely to be microplastic hotspots as well	14	3	2020-09-24 22:44:03	
Stranded in the Desert: Distinct Viral Reservoirs in Elite Controllers of HIV	16	1	2020-09-23 21:17:19	
Cryo-electron tomography of cardiac myofibrils reveals a 3D lattice spring within the Z-discs	14	2	2020-10-17 20:52:23	
People low in openness, neuroticism less likely to obey shelter in place rules	12	6	2020-10-15 17:14:57	
Low-cost measurement of face mask efficacy for filtering expelled droplets during speech	14	1	2020-10-12 08:08:53	
The relative importance of genes on children's cognitive ability and academic self‐concept is lower for children in single‐parent households compared to two‐parent households.	15	1	2020-10-06 23:41:18	
"Humans’ pupillary contagion extends to cats and dogs, a new study finds. Participants' pupil sizes changed in response to viewing photos of cats and dogs with varying pupil sizes. The response was similar regardless of whether the participants were ""cat people"" or ""dog people."""	13	0	2020-10-02 17:43:42	
Study suggests link between unexplained miscarriages and how women perceive men’s body odour	14	8	2020-09-29 18:44:38	
Influenza vaccination coverage rates correlates negatively to all COVID-19 outcomes: less hospitalizations, less admissions to intensive care, less deaths.	14	5	2020-09-29 16:09:22	
Marine sponges inspire the next generation of skyscrapers and bridges | Harvard John A. Paulson School of Engineering and Applied Sciences	16	1	2020-09-25 23:04:00	
Measuring glacier temperature using ice-penetrating radar data can result in variations of up to 15 degrees C for ice at -30 degrees C. Researchers have determined a framework for methods selection that helps to reduce the uncertainty associated with radar-derived temperature data	14	0	2020-09-24 08:17:03	
Interactions of DNA and proteins have deep-seated propensities to form higher-ordered structures such as those which allow the extreme packaging of DNA in cells. This new understanding of biopolymeric self-organisation may be important for understanding how life self-organised to become living.	15	0	2020-10-19 20:00:41	
